mission_id,keywords,mission_name,seriesName,shortDescription,astronaut_id,launch_time,land_time,launch_date,land_date,astroNumber,astronaut_name,gender,inSpace,overallNumber,spacewalkCount,species,speciesGroup,totalMinutesInSpace,totalSecondsSpacewalking,image.asset.url,awards,num_awards,country,launch_year,bio_cleaned,full_names
4QgObEwqp2QMBeQrVmZdrA,,Soyuz TM-34,Soyuz,Soyuz TM-34 was a Soyuz spacecraft swap at the International Space Station to give the Expedition 4 crew a new lifeboat and emergency return to Earth spacecraft. It was the final flight of Soyuz TM variant.,O9I27fZboumean9j8Whrvr,,,2002-04-25,,339,Yuri Gidzenko,male,False,530.0,2.0,Human,human,475124.0,12840.0,https://cdn.sanity.io/images/2vtv415l/production/a8fe055d8fbd667e4f54c21c4aa3abc5642bf73a-521x800.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Russia,2002,"Yuri Pavlovich Gidzenko is a Russian cosmonaut. He was a test cosmonaut of the Yuri Gagarin Cosmonaut Training Center. Gidzenko has flown into space three times and has lived on board the Mir and International Space Stations. He has also conducted two career spacewalks. Although he retired on July 15, 2001, he continued his employment by a special contract until Soyuz TM-34 concluded. Since 2004 to May 2009, Gidzenko was the Director of the 3rd department within the TsPK. Since May 2009 he serves as the Deputy Chief of Cosmonaut Training Center TsPK.",Yuri Gidzenko
4QgObEwqp2QMBeQrVmZdrA,,Soyuz TM-34,Soyuz,Soyuz TM-34 was a Soyuz spacecraft swap at the International Space Station to give the Expedition 4 crew a new lifeboat and emergency return to Earth spacecraft. It was the final flight of Soyuz TM variant.,NSZm43AoLYq0PEOXpg8G5U,,,2002-04-25,,425,Roberto Vittori,male,False,645.0,0.0,Human,human,51146.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/73cb46263998d41d46f72240ed999dac215d9b82-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Italy,2002,"Brigadier Roberto Vittori, OMRI is an Italian Air Force officer and an ESA astronaut. After graduating from the Italian Accademia Aeronautica in 1989, Vittori flew in the Italian Air Force. He then trained as a test pilot in the United States. In 1998, Vittori was selected by the ESA to join the European Astronaut Corps. Since then, he has participated in three spaceflights: the Soyuz TM-34/33 and Soyuz TMA-6/5 taxi flights to the ISS, as well as STS-134, the penultimate mission of the American Space Shuttle Program in 2011. He was the last non-American to fly aboard the Shuttle.",Roberto Vittori
4QgObEwqp2QMBeQrVmZdrA,,Soyuz TM-34,Soyuz,Soyuz TM-34 was a Soyuz spacecraft swap at the International Space Station to give the Expedition 4 crew a new lifeboat and emergency return to Earth spacecraft. It was the final flight of Soyuz TM variant.,t7VBwendlcGFZIlCtEYoGO,,,2002-04-25,,426,Mark Shuttleworth,male,False,646.0,0.0,Human,human,14245.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/d028aab6d90a8973beaf7d79de6a4b3f8f37169c-678x1024.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'First Man from South Africa']",3.0,South Africa,2002,"Mark Richard Shuttleworth is a South African and British entrepreneur who is the founder and CEO of Canonical Ltd., the company behind the development of the Linux-based Ubuntu operating system. In 2002, he became the first South African to travel to space as a space tourist. He lives on the Isle of Man and holds dual citizenship from South Africa and the United Kingdom.",Mark Shuttleworth
4QgObEwqp2QMBeQrVmZkBj,,STS-112 (Atlantis),STS,"Atlantis' crew delivered the S1 truss to the International Space Station. A piece of foam broke off the External Tank during launch and damaged a part of one of the Shuttle's Solid Rocket Boosters, foreshadowing the Columbia accident two missions later. NASA managers decided it was safe to keep flying.",NSZm43AoLYq0PEOXpg9nNU,,,2002-10-07,,399,Jeffrey S. Ashby,male,False,612.0,0.0,Human,human,39859.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/2b3887f59514a3e73d53afde8ed282f04cdab170-2520x3150.jpg,"['ISS Visitor', 'Crossed Kármán Line']",2.0,United States of America,2002,"Jeffrey Shears Ashby is an American mechanical engineer, and former naval officer and aviator, test pilot and NASA astronaut, a veteran of three Space Shuttle missions. He is a retired Captain in the U.S. Navy. He currently works for Blue Origin as chief of mission assurance.",Jeffrey S. Ashby
4QgObEwqp2QMBeQrVmZkBj,,STS-112 (Atlantis),STS,"Atlantis' crew delivered the S1 truss to the International Space Station. A piece of foam broke off the External Tank during launch and damaged a part of one of the Shuttle's Solid Rocket Boosters, foreshadowing the Columbia accident two missions later. NASA managers decided it was safe to keep flying.",NSZm43AoLYq0PEOXpgADOz,,,2002-10-07,,407,Pamela A. Melroy,female,False,624.0,0.0,Human,human,55924.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/e6a951f2cce971841e354f1840dde6a4e430d1f0-1023x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2002,"Pamela Anne Melroy is a retired United States Air Force officer and a former NASA astronaut. She served as pilot on Space Shuttle missions STS-92 and STS-112 and commanded mission STS-120 before leaving the agency in August 2009. After serving as Deputy Program Manager, Space Exploration Initiatives with Lockheed Martin, Melroy joined the Federal Aviation Administration in 2011, where she was a senior technical advisor and director of field operations for the FAA's Office of Commercial Space Transportation.In 2013, she left the FAA and joined DARPA as Deputy Director of the Tactical Technology Office. She left the agency in February, 2017.",Pamela A. Melroy
4QgObEwqp2QMBeQrVmZkBj,,STS-112 (Atlantis),STS,"Atlantis' crew delivered the S1 truss to the International Space Station. A piece of foam broke off the External Tank during launch and damaged a part of one of the Shuttle's Solid Rocket Boosters, foreshadowing the Columbia accident two missions later. NASA managers decided it was safe to keep flying.",NSZm43AoLYq0PEOXpgAFUU,,,2002-10-07,,431,Piers J. Sellers,male,False,651.0,6.0,Human,human,50942.0,148200.0,https://cdn.sanity.io/images/2vtv415l/production/5c500d5ed48a1fe3b38d90e0d47db9e794d4801a-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Space Resident']",4.0,United States of America,2002,"Piers John Sellers OBE was a British-American meteorologist, NASA astronaut and Director of the Earth Science Division at NASA/GSFC. He was a veteran of three space shuttle missions.",Piers J. Sellers
4QgObEwqp2QMBeQrVmZkBj,,STS-112 (Atlantis),STS,"Atlantis' crew delivered the S1 truss to the International Space Station. A piece of foam broke off the External Tank during launch and damaged a part of one of the Shuttle's Solid Rocket Boosters, foreshadowing the Columbia accident two missions later. NASA managers decided it was safe to keep flying.",IquDVsJ9I205j7YqxRGIRv,,,2002-10-07,,432,Sandra H. Magnus,female,False,652.0,0.0,Human,human,226602.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/8631f87eb2304affbb4d391698a892274b427d8e-1023x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2002,"Sandra Hall Magnus is an American engineer and a former NASA astronaut. She returned to Earth with the crew of STS-119 Discovery on March 28, 2009, after having spent 134 days in orbit. She was assigned to the crew of STS-135, the final mission of the Space Shuttle. She is also a licensed amateur radio operator with the call sign KE5FYE. From 2012 until 2018 Magnus was the executive director of the American Institute of Aeronautics and Astronautics.",Sandra H. Magnus
4QgObEwqp2QMBeQrVmZkBj,,STS-112 (Atlantis),STS,"Atlantis' crew delivered the S1 truss to the International Space Station. A piece of foam broke off the External Tank during launch and damaged a part of one of the Shuttle's Solid Rocket Boosters, foreshadowing the Columbia accident two missions later. NASA managers decided it was safe to keep flying.",NSZm43AoLYq0PEOXpg9Nnz,,,2002-10-07,,313,David A. Wolf,male,False,493.0,7.0,Human,human,242457.0,151020.0,https://cdn.sanity.io/images/2vtv415l/production/7e74f8a4a617c0ed94d8a44a82112e325f66e5a0-2430x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Space Resident']",4.0,United States of America,2002,"David Alexander Wolf is an American astronaut, medical doctor and electrical engineer. Wolf has been to space four times. Three of his spaceflights were short-duration Space Shuttle missions, the first of which was STS-58 in 1993, and his most recent spaceflight was STS-127 in 2009. Wolf also took part in a long-duration mission aboard the Russian space station Mir which lasted 128 days, and occurred during Mir EO-24. He was brought to Mir aboard STS-86 in September 1997, and landed aboard STS-89 in January 1998.",David A. Wolf
4QgObEwqp2QMBeQrVmZkBj,,STS-112 (Atlantis),STS,"Atlantis' crew delivered the S1 truss to the International Space Station. A piece of foam broke off the External Tank during launch and damaged a part of one of the Shuttle's Solid Rocket Boosters, foreshadowing the Columbia accident two missions later. NASA managers decided it was safe to keep flying.",gJ17JRX4XCdSoJR41wh7mU,,,2002-10-07,,433,Fyodor Yurchikhin,male,False,653.0,9.0,Human,human,968918.0,214020.0,https://cdn.sanity.io/images/2vtv415l/production/c42a76f3706a3e0b01279a47b81a6054d0ca8361-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Elite Spaceflyer', 'Space Resident', 'Frequent Walker']",6.0,Russia,2002,"Fyodor Nikolayevich Yurchikhin is a Russian cosmonaut of Greek descent, engineer and RSC Energia test-pilot who has flown on five spaceflights. His first spaceflight was a 10-day Space Shuttle mission STS-112. His second was a long-duration stay aboard the International Space Station as a Flight Engineer for Expedition 15; for this mission he was launched in the Soyuz TMA-10 spacecraft. He has undertaken two further long-duration stays aboard the ISS, as a crew member of Expedition 24 / 25. For this mission he was launched with the spacecraft Soyuz TMA-19, and he landed in November 2010, also with the TMA-19 spacecraft. He served as Soyuz Commander for his fourth mission aboard Soyuz TMA-09M, as Flight Engineer for Expedition 36 and ISS Commander for Expedition 37. In April 2017, Yurchikhin launched on Soyuz MS-04 for the fifth spaceflight of his career, a six-month mission to the ISS as part of Expedition 51 and 52, for which he was the Commander.",Fyodor Yurchikhin
4QgObEwqp2QMBeQrVmZqWI,,Soyuz TMA-2,Soyuz,"Soyuz TMA-2 ferried the two-person Expedition 7 crew to and from the International Space Station. It marked the first time Soyuz was used to transport long duration Expeditions to the ISS, a role it has performed ever since. This marked a reduction in ISScrew from three to two people.",NSZm43AoLYq0PEOXpg8k0U,,,2003-04-25,,318,Yuri Malenchenko,male,False,501.0,6.0,Human,human,1191440.0,125580.0,https://cdn.sanity.io/images/2vtv415l/production/60e52c7f009e11328be019d160ea4beb42a4a872-3129x3911.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spaceflyer', 'Frequent Flyer', 'Space Resident']",5.0,Russia,2003,"Yuri Ivanovich Malenchenko is a retired Russian cosmonaut. Malenchenko became the first person to marry in space, on 10 August 2003, when he married Ekaterina Dmitrieva, who was in Texas, while he was 240 miles over New Zealand, on the International Space Station. As of June 2016, Malenchenko ranks second for career time in space due to his time on both Mir and the International Space Station. He is a former Commander of the International Space Station.",Yuri Malenchenko
4QgObEwqp2QMBeQrVmZqWI,,Soyuz TMA-2,Soyuz,"Soyuz TMA-2 ferried the two-person Expedition 7 crew to and from the International Space Station. It marked the first time Soyuz was used to transport long duration Expeditions to the ISS, a role it has performed ever since. This marked a reduction in ISScrew from three to two people.",NSZm43AoLYq0PEOXpg9VCU,,,2003-04-25,,369,Edward T. Lu,male,False,574.0,1.0,Human,human,296598.0,22440.0,https://cdn.sanity.io/images/2vtv415l/production/0f0854e96877797ed0a48dfca9a0fd25f9f8e619-5258x6572.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2003,"Edward Tsang ""Ed"" Lu is an American physicist and former NASA astronaut. He flew on two Space Shuttle flights, and made an extended stay aboard the International Space Station.In 2007, Lu retired from NASA to become the program manager of Google's Advanced Projects Team. In 2002, while still at NASA, Lu co-founded the B612 Foundation, dedicated to protecting the Earth from asteroid strikes, later serving as its chairman.  As of 2020, he is its Executive Director.",Edward T. Lu
4QgObEwqp2QMBeQrVmZqo0,,Shenzhou 5,Shenzhou,"""An indicator for the initial victory of the country's first crewed space flight and for an historic step taken by the Chinese people in their endeavor to surmount the peak of the world's science and technology."" - General Secretary and President Hu Jintao of China on the country's first human spaceflight. Shenzhou 5 made China the third and most recent country to gain the ability to launch people into space. The flight carried a single Chinese taikonaut and lasted for 21 hours. It validated the Shenzhou craft's ability to keep a crew safe and paved the way for longer missions of China's human spaceflight program.",gJ17JRX4XCdSoJR41wgmYF,,,2003-10-15,,441,Yang Liwei,male,False,673.0,0.0,Human,human,1282.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/9243c7cca875f90de5695c9c11e1ca938f9eb957-1181x1443.jpg,"['Crossed Kármán Line', 'First Man from China']",2.0,China,2003,"Yang Liwei is a major general, military pilot, and China National Space Administration astronaut. In October 2003, he became the first person sent into space by the Chinese space program. This mission, Shenzhou 5, made China the third country to independently send humans into space.",Yang Liwei
4QgObEwqp2QMBeQrVmZuf5,,Flight 17P (SpaceShipOne),SpaceShipOne,"This was a suborbital spaceflight that reached 122 km and satisfied all U.S. and international definitions for spacefligiht. With this mission, SpaceShipOne and Scaled Composites won the Ansari X Prize, proving a private company could make a safe, reusable spacecraft.",NSZm43AoLYq0PEOXpgAgPz,,,2004-10-04,,445,William B. Binnie,male,False,677.0,0.0,Human,human,5.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/2afb6fb921e6dbc469c23ed76448485adfab8885-1660x1992.jpg,['Crossed Kármán Line'],1.0,United States of America,2004,"William Brian Binnie is a former United States Navy officer and one of the test pilots for SpaceShipOne, the experimental spaceplane developed by Scaled Composites and flown from 2003â2004.",William B. Binnie
4QgObEwqp2QMBeQrVmZxwk,,Soyuz TMA-7,Soyuz,"Soyuz TMA-7 ferried the two-person Expedition 12 crew to and from the International Space Station. Space tourist Olsen joined for a short duration mission, returning to Earth on Soyuz TMA-6.",gJ17JRX4XCdSoJR41wh5kL,,,2005-10-01,,398,Valeri Tokarev,male,False,611.0,2.0,Human,human,287466.0,42840.0,https://cdn.sanity.io/images/2vtv415l/production/c4e06f5179ce0307e06a1b58b323cbba4d5fd23f-833x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Russia,2005,"Valeri Ivanovich Tokarev is a Russian Air Force Colonel and test cosmonaut at the Yuri A. Gagarin Cosmonaut Training Center. Tokarev traveled to space twice, and has performed two career spacewalks, before retiring in June 2008.",Valeri Tokarev
4QgObEwqp2QMBeQrVmZxwk,,Soyuz TMA-7,Soyuz,"Soyuz TMA-7 ferried the two-person Expedition 12 crew to and from the International Space Station. Space tourist Olsen joined for a short duration mission, returning to Earth on Soyuz TMA-6.",NSZm43AoLYq0PEOXpgAd8z,,,2005-10-01,,312,William S. McArthur Jr.,male,False,492.0,4.0,Human,human,323899.0,90600.0,https://cdn.sanity.io/images/2vtv415l/production/a190bab002708b1b7e8a6c577d62d1fcef7ddbf5-3743x4744.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2005,William Surles McArthur Jr. is a retired United States Army colonel and NASA astronaut and a veteran of three Space Shuttle missions and one expedition to the International Space Station via the Russian Soyuz capsule.,William S. McArthur Jr.
4QgObEwqp2QMBeQrVmZxwk,,Soyuz TMA-7,Soyuz,"Soyuz TMA-7 ferried the two-person Expedition 12 crew to and from the International Space Station. Space tourist Olsen joined for a short duration mission, returning to Earth on Soyuz TMA-6.",4QgObEwqp2QMBeQrVkMzm8,,,2005-10-01,,449,Gregory H. Olsen,male,False,681.0,0.0,Human,human,14235.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/13e09469b98b21fa30c48d10fa62fe1aa85ce5c8-1954x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line']",2.0,United States of America,2005,"Gregory Hammond Olsen is an American entrepreneur, engineer and scientist who, in October 2005, became the third private citizen to make a self-funded trip to the International Space Station with the company Space Adventures.",Gregory H. Olsen
4QgObEwqp2QMBeQrVmZywj,,Shenzhou 6,Shenzhou,"Shenzhou 6 was the first multi-day and multi-person human spaceflight by China. The two-person crew performed a full checkout of the Shenzhou Orbital and Descent Modules, performed science experiments, and were the first Chinese taikonauts to change out of their pressure suits after launch.",gJ17JRX4XCdSoJR41wgmHg,,,2005-10-12,,450,Fei Junlong,male,False,682.0,0.0,Human,human,6933.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/6a819801e747b3e744e0e484712a19a259dd7e5a-280x317.jpg,['Crossed Kármán Line'],1.0,China,2005,Major general Fei Junlong is a Chinese military pilot and an astronaut. He flew on the second manned spaceflight of the Shenzhou program.,Fei Junlong
4QgObEwqp2QMBeQrVmZywj,,Shenzhou 6,Shenzhou,"Shenzhou 6 was the first multi-day and multi-person human spaceflight by China. The two-person crew performed a full checkout of the Shenzhou Orbital and Descent Modules, performed science experiments, and were the first Chinese taikonauts to change out of their pressure suits after launch.",gJ17JRX4XCdSoJR41wgm4w,,,2005-10-12,,451,Nie Haisheng,male,False,683.0,1.0,Human,human,160693.0,21300.0,https://cdn.sanity.io/images/2vtv415l/production/daeeab721f3318cdd7f1171efdf967cc539f9405-600x763.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,China,2005,Nie Haisheng is a Chinese military pilot and CNSA astronaut.,Nie Haisheng
4QgObEwqp2QMBeQrVma2EO,,Soyuz TMA-10,Soyuz,"Soyuz TMA-10 ferried part of the Expedition 15 crew to and from the International Space Station. Space Tourist Simonyi joined for a short duration mission, returning to Earth on Soyuz TMA-9. During reentry, the Service Module failed to fully separate from the Descent Module, triggering a harsh, steep reentry and landing. Investigators misidentified the cause of the failure, leading it to reoccur on Soyuz TMA-11.",NSZm43AoLYq0PEOXpg8dVz,,,2007-04-07,,464,Oleg Kotov,male,False,699.0,6.0,Human,human,757744.0,132660.0,https://cdn.sanity.io/images/2vtv415l/production/fc195ad21ed2b0d492d8510aed89ff5333840361-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spaceflyer', 'Space Resident']",4.0,Russia,2007,"Oleg Valeriyevich Kotov was born on October 27, 1965, in Simferopol, Crimean oblast in the Ukrainian SSR. After a career as a physician assigned to the Soviet space program, he joined the Russian cosmonaut corps. He has flown two long duration spaceflights on the International Space Station logging just short of a year in space. Most recently, Kotov flew on the Soyuz TMA-10M/Expedition 37/Expedition 38 long duration spaceflight, from September 2013 until March 2014.",Oleg Kotov
4QgObEwqp2QMBeQrVma2EO,,Soyuz TMA-10,Soyuz,"Soyuz TMA-10 ferried part of the Expedition 15 crew to and from the International Space Station. Space Tourist Simonyi joined for a short duration mission, returning to Earth on Soyuz TMA-9. During reentry, the Service Module failed to fully separate from the Descent Module, triggering a harsh, steep reentry and landing. Investigators misidentified the cause of the failure, leading it to reoccur on Soyuz TMA-11.",gJ17JRX4XCdSoJR41wh7mU,,,2007-04-07,,433,Fyodor Yurchikhin,male,False,653.0,9.0,Human,human,968918.0,214020.0,https://cdn.sanity.io/images/2vtv415l/production/c42a76f3706a3e0b01279a47b81a6054d0ca8361-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Elite Spaceflyer', 'Space Resident', 'Frequent Walker']",6.0,Russia,2007,"Fyodor Nikolayevich Yurchikhin is a Russian cosmonaut of Greek descent, engineer and RSC Energia test-pilot who has flown on five spaceflights. His first spaceflight was a 10-day Space Shuttle mission STS-112. His second was a long-duration stay aboard the International Space Station as a Flight Engineer for Expedition 15; for this mission he was launched in the Soyuz TMA-10 spacecraft. He has undertaken two further long-duration stays aboard the ISS, as a crew member of Expedition 24 / 25. For this mission he was launched with the spacecraft Soyuz TMA-19, and he landed in November 2010, also with the TMA-19 spacecraft. He served as Soyuz Commander for his fourth mission aboard Soyuz TMA-09M, as Flight Engineer for Expedition 36 and ISS Commander for Expedition 37. In April 2017, Yurchikhin launched on Soyuz MS-04 for the fifth spaceflight of his career, a six-month mission to the ISS as part of Expedition 51 and 52, for which he was the Commander.",Fyodor Yurchikhin
4QgObEwqp2QMBeQrVma2EO,,Soyuz TMA-10,Soyuz,"Soyuz TMA-10 ferried part of the Expedition 15 crew to and from the International Space Station. Space Tourist Simonyi joined for a short duration mission, returning to Earth on Soyuz TMA-9. During reentry, the Service Module failed to fully separate from the Descent Module, triggering a harsh, steep reentry and landing. Investigators misidentified the cause of the failure, leading it to reoccur on Soyuz TMA-11.",4QgObEwqp2QMBeQrVkN0aJ,,,2007-04-07,,465,Charles Simonyi,male,False,700.0,0.0,Human,human,38307.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/9ba1fb3877cb996eb7a587c62fe4732df14e2bfe-2040x3072.jpg,"['ISS Visitor', 'Crossed Kármán Line']",2.0,Hungary,2007,"Charles Simonyi is a Hungarian-born American software architect. He started and led Microsoft's applications group, where he built the first versions of Microsoft Office suite of applications. He founded and led Intentional Software, with the aim of developing and marketing his concept of intentional programming. In April 2007, aboard Soyuz TMA-10, he became the fifth space tourist and the second Hungarian in space. In March 2009, aboard Soyuz TMA-14, he made a second trip to the International Space Station. His estimated net worth is US$3.3 billion.",Charles Simonyi
4QgObEwqp2QMBeQrVma3T8,,STS-117 (Atlantis),STS,"This Space Shuttle mission brought the S3/S4 truss, solar arrays, and batteries to the International Space Station and rotated a single U.S. crewmember. More than 7,000 divots were put in the External Tank's foam when a hail storm passed over the launch pad. The flight was delayed three months for repairs.",IquDVsJ9I205j7YqxREEfD,,,2007-06-08,,394,Frederick W. Sturckow,male,False,607.0,0.0,Human,human,74016.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/9d04a8c41f200a93125f1fbcacd58b078f675147-5160x6450.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident', 'Frequent Flyer']",4.0,United States of America,2007,"Frederick Wilford ""Rick""/""CJ"" Sturckow is an engineer, retired United States Marine Corps officer, former NASA astronaut, and commercial spacecraft pilot. Sturckow is a veteran of four Space Shuttle missions. He flew on STS-88 and STS-105 as a pilot and STS-117 and STS-128 as a commander.  All four missions docked with the International Space Station, making Sturckow one of two people to visit the station four times. Sturckow later was assigned to the Johnson Space Center as a CAPCOM.  He left NASA in 2013 to become a pilot for Virgin Galactic.",Frederick W. Sturckow
4QgObEwqp2QMBeQrVma3T8,,STS-117 (Atlantis),STS,"This Space Shuttle mission brought the S3/S4 truss, solar arrays, and batteries to the International Space Station and rotated a single U.S. crewmember. More than 7,000 divots were put in the External Tank's foam when a hail storm passed over the launch pad. The flight was delayed three months for repairs.",NSZm43AoLYq0PEOXpgA1sz,,,2007-06-08,,466,Lee J. Archambault,male,False,701.0,0.0,Human,human,38373.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/fca54c02c0e1e2ea9a6902604c170bf0bb421561-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line']",2.0,United States of America,2007,"Lee Joseph ""Bru"" Archambault is an American test pilot and former NASA astronaut. He has logged over 4,250 flight hours in more than 30 different aircraft. Archambault is married with three children. His hobbies include bicycling, weightlifting, and playing ice hockey. Archambault has received numerous awards and honors throughout his life. He has also flown two Space Shuttle missions, as pilot of STS-117 in 2007 and as commander of STS-119 in 2009.  Archambault left NASA in 2013 after a 15-year career with the agency in order to become a test pilot for Sierra Nevada Corporation on their Dream Chaser orbital spaceplane project.",Lee J. Archambault
4QgObEwqp2QMBeQrVma3T8,,STS-117 (Atlantis),STS,"This Space Shuttle mission brought the S3/S4 truss, solar arrays, and batteries to the International Space Station and rotated a single U.S. crewmember. More than 7,000 divots were put in the External Tank's foam when a hail storm passed over the launch pad. The flight was delayed three months for repairs.",NSZm43AoLYq0PEOXpgADgU,,,2007-06-08,,415,Patrick G. Forrester,male,False,635.0,4.0,Human,human,57018.0,91800.0,https://cdn.sanity.io/images/2vtv415l/production/ccfe7069163395ff46db30fb3974025e88ba44af-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2007,"Patrick Graham Forrester is a retired United States Army officer and a NASA astronaut. At the time of his retirement from the U.S. Army, Forrester had achieved the rank of colonel. He is married and has two children.",Patrick G. Forrester
4QgObEwqp2QMBeQrVma3T8,,STS-117 (Atlantis),STS,"This Space Shuttle mission brought the S3/S4 truss, solar arrays, and batteries to the International Space Station and rotated a single U.S. crewmember. More than 7,000 divots were put in the External Tank's foam when a hail storm passed over the launch pad. The flight was delayed three months for repairs.",NSZm43AoLYq0PEOXpgAU3U,,,2007-06-08,,467,Steven R. Swanson,male,False,702.0,5.0,Human,human,282047.0,100680.0,https://cdn.sanity.io/images/2vtv415l/production/2781bbdcdcc78b4a94ac4f4af4bac7e788a6cb92-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2007,"Steven Roy Swanson is an American Engineer and a retired NASA astronaut. He is married and has three children. He has received numerous awards and honors, including the NASA Exceptional Achievement Medal, the JSC Certificate of Accommodation, and many others. Prior to becoming a NASA astronaut, Swanson worked for GTE in Phoenix, Arizona, as a software engineer. Swanson has flown two shuttle flights, STS-117 and STS-119, and one Soyuz flight, TMA-12M. All of the flights were to the International Space Station. Swanson has also served in other roles at NASA, such as a CAPCOM for both International Space Station and Space Shuttle missions.",Steven R. Swanson
4QgObEwqp2QMBeQrVma3T8,,STS-117 (Atlantis),STS,"This Space Shuttle mission brought the S3/S4 truss, solar arrays, and batteries to the International Space Station and rotated a single U.S. crewmember. More than 7,000 divots were put in the External Tank's foam when a hail storm passed over the launch pad. The flight was delayed three months for repairs.",IquDVsJ9I205j7YqxREW9Q,,,2007-06-08,,468,John D. Olivas,male,False,703.0,5.0,Human,human,39905.0,124020.0,https://cdn.sanity.io/images/2vtv415l/production/aca19f41444c83eba5e479d2d0e82861138534fc-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line']",2.0,United States of America,2007,"John Daniel ""Danny"" Olivas is an American engineer and a former NASA astronaut. Olivas has flown on two space shuttle missions, STS-117 and STS-128. He performed EVAs on both missions.",John D. Olivas
4QgObEwqp2QMBeQrVma3T8,,STS-117 (Atlantis),STS,"This Space Shuttle mission brought the S3/S4 truss, solar arrays, and batteries to the International Space Station and rotated a single U.S. crewmember. More than 7,000 divots were put in the External Tank's foam when a hail storm passed over the launch pad. The flight was delayed three months for repairs.",IquDVsJ9I205j7YqxRER4x,,,2007-06-08,,380,James F. Reilly II,male,False,585.0,5.0,Human,human,51034.0,110580.0,https://cdn.sanity.io/images/2vtv415l/production/84c5c2ebf9c6a0d56a6d56cc4b31702d4be0241b-2754x3442.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2007,"James Francis Reilly II is an American geologist and a former NASA astronaut. He flew on three space shuttle missions: STS-89, STS-104 and STS-117.",James F. Reilly II
4QgObEwqp2QMBeQrVma3T8,,STS-117 (Atlantis),STS,"This Space Shuttle mission brought the S3/S4 truss, solar arrays, and batteries to the International Space Station and rotated a single U.S. crewmember. More than 7,000 divots were put in the External Tank's foam when a hail storm passed over the launch pad. The flight was delayed three months for repairs.",gJ17JRX4XCdSoJR41whGLp,,,2007-06-08,,469,Clayton C. Anderson,male,False,704.0,6.0,Human,human,240310.0,137340.0,https://cdn.sanity.io/images/2vtv415l/production/5f372ee7d898718128f244e6e0ead30b52952fd2-3200x4000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Space Resident']",4.0,United States of America,2007,"Clayton Conrad Anderson is a retired NASA astronaut. Launched on STS-117, he replaced Sunita Williams on June 10, 2007 as a member of the ISS Expedition 15 crew.  He is currently an author, a motivational speaker, and a Professor of Practice at Iowa State University in Ames, Iowa.",Clayton C. Anderson
