mission_id,keywords,mission_name,seriesName,shortDescription,astronaut_id,launch_time,land_time,launch_date,land_date,astroNumber,astronaut_name,gender,inSpace,overallNumber,spacewalkCount,species,speciesGroup,totalMinutesInSpace,totalSecondsSpacewalking,awards,num_awards,country
IquDVsJ9I205j7YqxUuau6,,Soyuz TMA-15M,Soyuz,Soyuz TMA-15M ferried three members of the Expedition 42 crew to the International Space Station.,NSZm43AoLYq0PEOXpgAWeU,,,2014-11-23,,521,Terry W. Virts Jr.,male,False,775.0,3.0,Human,human,307368.0,68520.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,
IquDVsJ9I205j7YqxUudvq,,Soyuz TMA-16M,Soyuz,"Soyuz TMA-16M ferried three members of the Expedition 43 crew to the International Space Station. This mission launch the ""Year In Space"" flight of Kelly and Kornienko on the Station. Padalka landed after a six-month mission on the ISS. The flight also landed ESA astronaut Andreas Mogensen and Kazakh cosmonaut Aimbetov.",gJ17JRX4XCdSoJR41wh2qg,,,2015-03-27,,391,Gennady Padalka,male,False,603.0,10.0,Human,human,1265011.0,139020.0,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Elite Spaceflyer', 'Space Resident', 'Frequent Walker']",6.0,Russia
IquDVsJ9I205j7YqxUudvq,,Soyuz TMA-16M,Soyuz,"Soyuz TMA-16M ferried three members of the Expedition 43 crew to the International Space Station. This mission launch the ""Year In Space"" flight of Kelly and Kornienko on the Station. Padalka landed after a six-month mission on the ISS. The flight also landed ESA astronaut Andreas Mogensen and Kazakh cosmonaut Aimbetov.",O9I27fZboumean9j8Whtbh,,,2015-03-27,,523,Mikhail B. Korniyenko,male,False,777.0,2.0,Human,human,743641.0,43980.0,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spaceflyer', 'Space Resident']",4.0,
IquDVsJ9I205j7YqxUudvq,,Soyuz TMA-16M,Soyuz,"Soyuz TMA-16M ferried three members of the Expedition 43 crew to the International Space Station. This mission launch the ""Year In Space"" flight of Kelly and Kornienko on the Station. Padalka landed after a six-month mission on the ISS. The flight also landed ESA astronaut Andreas Mogensen and Kazakh cosmonaut Aimbetov.",NSZm43AoLYq0PEOXpgAPzU,,,2015-03-27,,400,Scott J. Kelly,male,False,616.0,3.0,Human,human,749400.0,62400.0,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spaceflyer', 'Space Resident']",4.0,
IquDVsJ9I205j7YqxUulea,,Soyuz TMA-18M,Soyuz,"Soyuz TMA-18M ferried a single crewmember for Expedition 45 to the International Space Station. ESA astronaut Mogensen and Kazakh cosmonaut Aimbetov joined for a short duration mission to the ISS and landed with Soyuz TMA-16M.  This Soyuz mission landed the ""Year In Space"" crew of Kelly and Korniyenko.",gJ17JRX4XCdSoJR41wh7S6,,,2015-09-02,,484,Sergey A. Volkov,male,False,732.0,4.0,Human,human,789021.0,84000.0,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spaceflyer', 'Space Resident']",4.0,
IquDVsJ9I205j7YqxUulea,,Soyuz TMA-18M,Soyuz,"Soyuz TMA-18M ferried a single crewmember for Expedition 45 to the International Space Station. ESA astronaut Mogensen and Kazakh cosmonaut Aimbetov joined for a short duration mission to the ISS and landed with Soyuz TMA-16M.  This Soyuz mission landed the ""Year In Space"" crew of Kelly and Korniyenko.",gJ17JRX4XCdSoJR41whbOb,,,2015-09-02,,553,Andreas E. Mogensen,male,False,862.0,0.0,Human,human,14174.0,0.0,"['ISS Visitor', 'Crossed Kármán Line', 'First Man from Denmark']",3.0,
IquDVsJ9I205j7YqxUulea,,Soyuz TMA-18M,Soyuz,"Soyuz TMA-18M ferried a single crewmember for Expedition 45 to the International Space Station. ESA astronaut Mogensen and Kazakh cosmonaut Aimbetov joined for a short duration mission to the ISS and landed with Soyuz TMA-16M.  This Soyuz mission landed the ""Year In Space"" crew of Kelly and Korniyenko.",NSZm43AoLYq0PEOXpgAkzU,,,2015-09-02,,554,Aidyn A. Aimbetov,male,False,863.0,0.0,Human,human,14174.0,0.0,"['ISS Visitor', 'Crossed Kármán Line', 'First Man from Kazakhstan']",3.0,
IquDVsJ9I205j7YqxUv9np,,Soyuz MS-05,Soyuz,Soyuz MS-05 took three members of the Expedition 52 crew to the International Space Station.,NSZm43AoLYq0PEOXpg8saU,,,2017-07-28,,544,Sergey N. Ryazansky,male,False,823.0,4.0,Human,human,439101.0,99540.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,
IquDVsJ9I205j7YqxUv9np,,Soyuz MS-05,Soyuz,Soyuz MS-05 took three members of the Expedition 52 crew to the International Space Station.,NSZm43AoLYq0PEOXpgAFez,,,2017-07-28,,518,Randolph J. Bresnik,male,False,769.0,5.0,Human,human,215292.0,115200.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,
IquDVsJ9I205j7YqxUv9np,,Soyuz MS-05,Soyuz,Soyuz MS-05 took three members of the Expedition 52 crew to the International Space Station.,NSZm43AoLYq0PEOXpg8F7z,,,2017-07-28,,476,Paolo Nespoli,male,False,717.0,0.0,Human,human,450876.0,0.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Italy
IquDVsJ9I205j7YqxUvCpZ,,Soyuz MS-06,Soyuz,Soyuz MS-06 took three members of the Expedition 53 crew to the International Space Station.,O9I27fZboumean9j8Whw4T,,,2017-09-12,,540,Alexander Misurkin,male,False,811.0,4.0,Human,human,498664.0,101640.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Russia
IquDVsJ9I205j7YqxUvCpZ,,Soyuz MS-06,Soyuz,Soyuz MS-06 took three members of the Expedition 53 crew to the International Space Station.,NSZm43AoLYq0PEOXpgAe6U,,,2017-09-12,,563,Mark Vande Hei,male,True,879.0,4.0,Human,human,242234.0,96120.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America
IquDVsJ9I205j7YqxUvCpZ,,Soyuz MS-06,Soyuz,Soyuz MS-06 took three members of the Expedition 53 crew to the International Space Station.,IquDVsJ9I205j7YqxREa0n,,,2017-09-12,,500,Joseph M. Acaba,male,False,750.0,3.0,Human,human,440640.0,71160.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,
IquDVsJ9I205j7YqxUvV01,,VSS Unity VF-01,VSS Unity,"Virgin Galactic's VSS Unity suborbital spaceship reached 89.99 km on this flight, making it a suborbital spaceflight by U.S. standards only. The U.S. marks the boundary of space at 80 km whereas the rest of the world uses the internationally recognized Kármán line at 100 km as the boundary to space. ",NSZm43AoLYq0PEOXpgAijU,,,2019-02-22,,572,David W. D. Mackay,male,False,894.0,0.0,Human,human,35.0,0.0,"['Crossed NASA Line', 'First Man from Scotland']",2.0,
IquDVsJ9I205j7YqxUvV01,,VSS Unity VF-01,VSS Unity,"Virgin Galactic's VSS Unity suborbital spaceship reached 89.99 km on this flight, making it a suborbital spaceflight by U.S. standards only. The U.S. marks the boundary of space at 80 km whereas the rest of the world uses the internationally recognized Kármán line at 100 km as the boundary to space. ",NSZm43AoLYq0PEOXpgAjkU,,,2019-02-22,,573,Mike Masucci,male,False,895.0,0.0,Human,human,20.0,0.0,['Crossed 80km Line'],1.0,United States of America
IquDVsJ9I205j7YqxUvV01,,VSS Unity VF-01,VSS Unity,"Virgin Galactic's VSS Unity suborbital spaceship reached 89.99 km on this flight, making it a suborbital spaceflight by U.S. standards only. The U.S. marks the boundary of space at 80 km whereas the rest of the world uses the internationally recognized Kármán line at 100 km as the boundary to space. ",IquDVsJ9I205j7YqxRGgkY,,,2019-02-22,,574,Beth Moses,female,False,896.0,0.0,Human,human,20.0,0.0,['Crossed 80km Line'],1.0,United States of America
IquDVsJ9I205j7YqxUvWof,,Soyuz MS-12,Soyuz,"This three-person International Space Station crew mission saw the relaunch of the two crewmembers from the aborted Soyuz MS-10 flight six months prior. They were joined on this flight by NASA astronaut Christina Koch who, after launching for a six-month mission, ended up staying on the ISS for a year and breaking the longest single-spaceflight record for a woman by more than two months. Hazza Al Mansouri landed on this mission after launching on Soyuz MS-15. If you ask Russia and NASA what spaceflight number this was for Ovchinin and Hague, you'd get a different answer.  Russia uses the internationally recognized Kármán line at 100 km as the marker of where space begins and NASA uses the US-only 80 km mark. Thus, on Soyuz MS-10, Russia does not consider Ovchinin and Hague to have reached space, but NASA does. This is either Hague's first or second spaceflight and Ovchinin second or third... depending on who you ask.",NSZm43AoLYq0PEOXpg8oZz,,,2019-03-14,,556,Aleksey Ovchinin,male,False,865.0,1.0,Human,human,539731.0,21660.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Russia
IquDVsJ9I205j7YqxUvWof,,Soyuz MS-12,Soyuz,"This three-person International Space Station crew mission saw the relaunch of the two crewmembers from the aborted Soyuz MS-10 flight six months prior. They were joined on this flight by NASA astronaut Christina Koch who, after launching for a six-month mission, ended up staying on the ISS for a year and breaking the longest single-spaceflight record for a woman by more than two months. Hazza Al Mansouri landed on this mission after launching on Soyuz MS-15. If you ask Russia and NASA what spaceflight number this was for Ovchinin and Hague, you'd get a different answer.  Russia uses the internationally recognized Kármán line at 100 km as the marker of where space begins and NASA uses the US-only 80 km mark. Thus, on Soyuz MS-10, Russia does not consider Ovchinin and Hague to have reached space, but NASA does. This is either Hague's first or second spaceflight and Ovchinin second or third... depending on who you ask.",NSZm43AoLYq0PEOXpgACbz,,,2019-03-14,,568,Nick Hague,male,False,888.0,3.0,Human,human,291824.0,71760.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,
IquDVsJ9I205j7YqxUvWof,,Soyuz MS-12,Soyuz,"This three-person International Space Station crew mission saw the relaunch of the two crewmembers from the aborted Soyuz MS-10 flight six months prior. They were joined on this flight by NASA astronaut Christina Koch who, after launching for a six-month mission, ended up staying on the ISS for a year and breaking the longest single-spaceflight record for a woman by more than two months. Hazza Al Mansouri landed on this mission after launching on Soyuz MS-15. If you ask Russia and NASA what spaceflight number this was for Ovchinin and Hague, you'd get a different answer.  Russia uses the internationally recognized Kármán line at 100 km as the marker of where space begins and NASA uses the US-only 80 km mark. Thus, on Soyuz MS-10, Russia does not consider Ovchinin and Hague to have reached space, but NASA does. This is either Hague's first or second spaceflight and Ovchinin second or third... depending on who you ask.",NSZm43AoLYq0PEOXpg9KMU,,,2019-03-14,,575,Christina H. Koch,female,False,899.0,6.0,Human,human,473158.0,152154.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident', 'Elite Spacewalker']",4.0,
IquDVsJ9I205j7YqxUvegn,,Soyuz MS-15,Soyuz,"Soyuz MS-15 took two members of the Expedition 61 crew to the International Space Station. Hazza Al Mansouri joined for a short duration mission, landing with Soyuz MS-12. Al Mansouri became the first Emirati to travel to space on this mission.",218f9b57-ad8b-4bac-aab8-c21a94be77fe,,,2019-09-25,,528,Oleg Skripochka,male,False,782.0,3.0,Human,human,477390.0,60060.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Russia
IquDVsJ9I205j7YqxUvegn,,Soyuz MS-15,Soyuz,"Soyuz MS-15 took two members of the Expedition 61 crew to the International Space Station. Hazza Al Mansouri joined for a short duration mission, landing with Soyuz MS-12. Al Mansouri became the first Emirati to travel to space on this mission.",NSZm43AoLYq0PEOXpgAfLU,,,2019-09-25,,577,Jessica U. Meir,female,False,903.0,3.0,Human,human,294679.0,78294.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,
IquDVsJ9I205j7YqxUvegn,,Soyuz MS-15,Soyuz,"Soyuz MS-15 took two members of the Expedition 61 crew to the International Space Station. Hazza Al Mansouri joined for a short duration mission, landing with Soyuz MS-12. Al Mansouri became the first Emirati to travel to space on this mission.",gJ17JRX4XCdSoJR41whcMU,,,2019-09-25,,578,Hazza Al Mansouri,male,False,904.0,0.0,Human,human,11341.0,0.0,"['ISS Visitor', 'Crossed Kármán Line', 'First Man from United Arab Emirates']",3.0,United Arab Emirates
IquDVsJ9I205j7YqxUvf4G,,Soyuz MS-16,Soyuz,"Soyuz MS-16 brought two Russians and an American to the International Space Station. Originally, a Japanese astronaut was supposed to fly but was replaced with an American due to continued delays to the start of the Commercial Crew Program for NASA. After 9 years as the only craft capable of launching people to (and bringing them back from) the ISS, this mission marked the Soyuz's last flight in that role. Six weeks after this flight began, SpaceX launched its first crewed mission to the ISS, once again giving the outpost two vehicles capable of launching and landing humans.",8362f3af-f942-4f6b-ae56-ed932b567176,12:05:00,02:54:00,2020-04-09,2020-10-22,534,Anatoli Ivanishin,male,False,801.0,0.0,Human,human,685720.0,0.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident', 'Elite Spaceflyer']",4.0,Russia
IquDVsJ9I205j7YqxUvf4G,,Soyuz MS-16,Soyuz,"Soyuz MS-16 brought two Russians and an American to the International Space Station. Originally, a Japanese astronaut was supposed to fly but was replaced with an American due to continued delays to the start of the Commercial Crew Program for NASA. After 9 years as the only craft capable of launching people to (and bringing them back from) the ISS, this mission marked the Soyuz's last flight in that role. Six weeks after this flight began, SpaceX launched its first crewed mission to the ISS, once again giving the outpost two vehicles capable of launching and landing humans.",f8b10078-5e7e-4b28-99ca-343b54aaaf87,12:05:00,02:54:00,2020-04-09,2020-10-22,579,Ivan V. Vagner,male,False,907.0,0.0,human,human,281928.0,0.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,
IquDVsJ9I205j7YqxUvf4G,,Soyuz MS-16,Soyuz,"Soyuz MS-16 brought two Russians and an American to the International Space Station. Originally, a Japanese astronaut was supposed to fly but was replaced with an American due to continued delays to the start of the Commercial Crew Program for NASA. After 9 years as the only craft capable of launching people to (and bringing them back from) the ISS, this mission marked the Soyuz's last flight in that role. Six weeks after this flight began, SpaceX launched its first crewed mission to the ISS, once again giving the outpost two vehicles capable of launching and landing humans.",e73046c3-2970-491c-a616-ec35134c2c80,12:05:00,02:54:00,2020-04-09,2020-10-22,509,Christopher J. Cassidy,male,False,760.0,10.0,Human,human,543948.0,197460.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident', 'Elite Spacewalker', 'Frequent Walker', 'Elite Spaceflyer']",6.0,
NSZm43AoLYq0PEOXpih7az,,Mercury-Redstone 3 (Freedom 7),Mercury,"The first U.S. human spaceflight. The mission was suborbital, taking one person to 187.5 km and then splashing down safely in the Atlantic Ocean 15 minutes 22 seconds after liftoff. During the flight the capsule control systems were tested and the astronaut's ability to withstand the G-forces of launch and reentry was confirmed.",gJ17JRX4XCdSoJR41whA06,,,1961-05-05,,2,Alan B. Shepard Jr.,male,False,71.0,2.0,Human,human,13017.0,33798.0,"['Moonwalker', 'Crossed Kármán Line', 'First Man from USA']",3.0,
NSZm43AoLYq0PEOXpih9Oz,,Mercury-Atlas 7 (Aurora 7),Mercury,"Essentially a repeat of the Friendship 7 mission, Aurora 7 completed three orbits of Earth and provided more data on the effects of spaceflight on the human body and how a spacecraft performs in orbit. During the flight, Scott Carpenter performed experiments to study how fluids behave in microgravity and took photos of the Earth. Distracted by views out his window, Carpenter began the reentry process late, had to fix a spacecraft orientation issue, and then activated the retrorockets three seconds late. He overshot his landing site by 400 km; NASA blamed him for the incident, and he never flew again.",NSZm43AoLYq0PEOXpgA45U,,,1962-05-24,,6,M. Scott Carpenter,male,False,76.0,0.0,Human,human,296.0,0.0,['Crossed Kármán Line'],1.0,
NSZm43AoLYq0PEOXpihI2U,,Apollo 7,Apollo,"The first U.S. crew launch in two years marked the first human flight of the Apollo command module following the Apollo 1 fire that claimed the lives of its crew during a launch pad training exercise in January of 1967.  After a significant redesign, Apollo 7 inherited the planned objectives of Apollo 1. The 11-day flight marked the first three-person U.S. spaceflight and the first time the Apollo Command and Service Modules -- critical to the coming lunar missions -- were tested in orbit with a crew onboard. This included eight firings of the Service Module engine that would place Apollo into and take it out of lunar orbit. The flight was a complete technical success and gave NASA confidence to send the next Apollo flight to orbit the Moon. The crew also made the first live TV broadcast from a crewed American spacecraft during this mission. During the flight, Schirra became sick with a cold. Beginning with NASA overruling weather violations (which should have scrubbed the launch for crew safety) the crew actively talked back to controllers, openly questioned mission control during the flight, and disobeyed mission control commands. All three never flew again.",NSZm43AoLYq0PEOXpgAaGU,,,1968-10-11,,10,Walter M. Schirra Jr.,male,False,80.0,0.0,Human,human,17712.0,0.0,['Crossed Kármán Line'],1.0,
NSZm43AoLYq0PEOXpihI2U,,Apollo 7,Apollo,"The first U.S. crew launch in two years marked the first human flight of the Apollo command module following the Apollo 1 fire that claimed the lives of its crew during a launch pad training exercise in January of 1967.  After a significant redesign, Apollo 7 inherited the planned objectives of Apollo 1. The 11-day flight marked the first three-person U.S. spaceflight and the first time the Apollo Command and Service Modules -- critical to the coming lunar missions -- were tested in orbit with a crew onboard. This included eight firings of the Service Module engine that would place Apollo into and take it out of lunar orbit. The flight was a complete technical success and gave NASA confidence to send the next Apollo flight to orbit the Moon. The crew also made the first live TV broadcast from a crewed American spacecraft during this mission. During the flight, Schirra became sick with a cold. Beginning with NASA overruling weather violations (which should have scrubbed the launch for crew safety) the crew actively talked back to controllers, openly questioned mission control during the flight, and disobeyed mission control commands. All three never flew again.",t7VBwendlcGFZIlCtEZ13Q,,,1968-10-11,,39,Donn F. Eisele,male,False,119.0,0.0,Human,human,15608.0,0.0,['Crossed Kármán Line'],1.0,
NSZm43AoLYq0PEOXpihI2U,,Apollo 7,Apollo,"The first U.S. crew launch in two years marked the first human flight of the Apollo command module following the Apollo 1 fire that claimed the lives of its crew during a launch pad training exercise in January of 1967.  After a significant redesign, Apollo 7 inherited the planned objectives of Apollo 1. The 11-day flight marked the first three-person U.S. spaceflight and the first time the Apollo Command and Service Modules -- critical to the coming lunar missions -- were tested in orbit with a crew onboard. This included eight firings of the Service Module engine that would place Apollo into and take it out of lunar orbit. The flight was a complete technical success and gave NASA confidence to send the next Apollo flight to orbit the Moon. The crew also made the first live TV broadcast from a crewed American spacecraft during this mission. During the flight, Schirra became sick with a cold. Beginning with NASA overruling weather violations (which should have scrubbed the launch for crew safety) the crew actively talked back to controllers, openly questioned mission control during the flight, and disobeyed mission control commands. All three never flew again.",NSZm43AoLYq0PEOXpgAa5z,,,1968-10-11,,40,Walter Cunningham,male,False,120.0,0.0,Human,human,15608.0,0.0,['Crossed Kármán Line'],1.0,United States of America
NSZm43AoLYq0PEOXpihbAz,,STS-1 (Columbia),STS,"The first flight of the Space Shuttle Program, and the first flight of Shuttle Columbia. The mission marked the first time in history a rocket was launched on its very first test flight with people onboard. At liftoff, an overpressure wave from Solid Rocket Booster ignition damaged and bent a critical flight control surface on Columbia, nearly preventing a safe return at the end of the mission. NASA enhanced the sound suppression system at the pad and the issue never recurred.",IquDVsJ9I205j7YqxREZBA,,,1981-04-12,,21,John W. Young,male,False,94.0,3.0,Human,human,50139.0,72864.0,"['Moonwalker', 'Crossed Kármán Line', 'Frequent Flyer', 'Space Resident']",4.0,
NSZm43AoLYq0PEOXpihbAz,,STS-1 (Columbia),STS,"The first flight of the Space Shuttle Program, and the first flight of Shuttle Columbia. The mission marked the first time in history a rocket was launched on its very first test flight with people onboard. At liftoff, an overpressure wave from Solid Rocket Booster ignition damaged and bent a critical flight control surface on Columbia, nearly preventing a safe return at the end of the mission. NASA enhanced the sound suppression system at the pad and the issue never recurred.",NSZm43AoLYq0PEOXpgAKEU,,,1981-04-12,,110,Robert L. Crippen,male,False,224.0,0.0,Human,human,17329.0,0.0,['Crossed Kármán Line'],1.0,
NSZm43AoLYq0PEOXpihrbU,,STS-31 (Discovery),STS,"On this mission NASA launched a window to our past: the Hubble Space Telescope. Discovery's crew deployed the immense telescope on April 25th, 1990.",NSZm43AoLYq0PEOXpgA3kU,,,1990-04-24,,163,Loren J. Shriver,male,False,284.0,0.0,Human,human,23164.0,0.0,['Crossed Kármán Line'],1.0,
NSZm43AoLYq0PEOXpihrbU,,STS-31 (Discovery),STS,"On this mission NASA launched a window to our past: the Hubble Space Telescope. Discovery's crew deployed the immense telescope on April 25th, 1990.",gJ17JRX4XCdSoJR41whFIq,,,1990-04-24,,203,Charles F. Bolden Jr.,male,False,338.0,0.0,Human,human,40837.0,0.0,['Crossed Kármán Line'],1.0,
NSZm43AoLYq0PEOXpihrbU,,STS-31 (Discovery),STS,"On this mission NASA launched a window to our past: the Hubble Space Telescope. Discovery's crew deployed the immense telescope on April 25th, 1990.",t7VBwendlcGFZIlCtEYsoC,,,1990-04-24,,140,Bruce McCandless II,male,False,259.0,2.0,Human,human,18751.0,43920.0,['Crossed Kármán Line'],1.0,
NSZm43AoLYq0PEOXpihrbU,,STS-31 (Discovery),STS,"On this mission NASA launched a window to our past: the Hubble Space Telescope. Discovery's crew deployed the immense telescope on April 25th, 1990.",NSZm43AoLYq0PEOXpgATXz,,,1990-04-24,,153,Steven A. Hawley,male,False,274.0,0.0,Human,human,46242.0,0.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
NSZm43AoLYq0PEOXpihrbU,,STS-31 (Discovery),STS,"On this mission NASA launched a window to our past: the Hubble Space Telescope. Discovery's crew deployed the immense telescope on April 25th, 1990.",NSZm43AoLYq0PEOXpg9x8z,,,1990-04-24,,157,Kathryn D. Sullivan,female,False,278.0,1.0,Human,human,31969.0,12420.0,['Crossed Kármán Line'],1.0,
O9I27fZboumean9j8Xa8H9,,STS-50 (Columbia),STS,"The U.S. Microgravity Laboratory 1 mission tested and proved materials, fluid physics, and biotechnology science operations for what would become the International Space Station.",NSZm43AoLYq0PEOXpgAHgz,,,1992-06-25,,226,Richard N. Richards,male,False,371.0,0.0,Human,human,48809.0,0.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
O9I27fZboumean9j8Xa8H9,,STS-50 (Columbia),STS,"The U.S. Microgravity Laboratory 1 mission tested and proved materials, fluid physics, and biotechnology science operations for what would become the International Space Station.",NSZm43AoLYq0PEOXpg9xsU,,,1992-06-25,,281,Kenneth D. Bowersox,male,False,448.0,2.0,Human,human,304692.0,47820.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,
O9I27fZboumean9j8Xa8H9,,STS-50 (Columbia),STS,"The U.S. Microgravity Laboratory 1 mission tested and proved materials, fluid physics, and biotechnology science operations for what would become the International Space Station.",NSZm43AoLYq0PEOXpg9CAz,,,1992-06-25,,194,Bonnie J. Dunbar,female,False,324.0,0.0,Human,human,72504.0,0.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
O9I27fZboumean9j8Xa8H9,,STS-50 (Columbia),STS,"The U.S. Microgravity Laboratory 1 mission tested and proved materials, fluid physics, and biotechnology science operations for what would become the International Space Station.",NSZm43AoLYq0PEOXpg9W9z,,,1992-06-25,,230,Ellen S. Baker,female,False,384.0,0.0,Human,human,41191.0,0.0,['Crossed Kármán Line'],1.0,
O9I27fZboumean9j8Xa8H9,,STS-50 (Columbia),STS,"The U.S. Microgravity Laboratory 1 mission tested and proved materials, fluid physics, and biotechnology science operations for what would become the International Space Station.",gJ17JRX4XCdSoJR41whE8D,,,1992-06-25,,244,Carl J. Meade,male,False,399.0,1.0,Human,human,42734.0,24660.0,['Crossed Kármán Line'],1.0,
O9I27fZboumean9j8Xa8H9,,STS-50 (Columbia),STS,"The U.S. Microgravity Laboratory 1 mission tested and proved materials, fluid physics, and biotechnology science operations for what would become the International Space Station.",IquDVsJ9I205j7YqxREidr,,,1992-06-25,,282,Lawrence J. Delucas,male,False,449.0,0.0,Human,human,19890.0,0.0,['Crossed Kármán Line'],1.0,
O9I27fZboumean9j8Xa8H9,,STS-50 (Columbia),STS,"The U.S. Microgravity Laboratory 1 mission tested and proved materials, fluid physics, and biotechnology science operations for what would become the International Space Station.",gJ17JRX4XCdSoJR41whcjQ,,,1992-06-25,,283,Eugene H. Trinh,male,False,450.0,0.0,Human,human,19890.0,0.0,['Crossed Kármán Line'],1.0,
O9I27fZboumean9j8Xa8uX,,STS-52 (Columbia),STS,Columbia's crew deployed the LAGEOS-II satellite for NASA & Italy and carried out a variety of experiments inside and outside of the Shuttle. Some of Star Trek creator Gene Roddenberry's ashes were carried to space on this mission.,NSZm43AoLYq0PEOXpg9joz,,,1992-10-22,,233,James D. Wetherbee,male,False,387.0,0.0,Human,human,95663.0,0.0,"['ISS Visitor', 'Crossed Kármán Line', 'Frequent Flyer', 'Space Resident']",4.0,
O9I27fZboumean9j8Xa8uX,,STS-52 (Columbia),STS,Columbia's crew deployed the LAGEOS-II satellite for NASA & Italy and carried out a variety of experiments inside and outside of the Shuttle. Some of Star Trek creator Gene Roddenberry's ashes were carried to space on this mission.,NSZm43AoLYq0PEOXpgA8lz,,,1992-10-22,,264,Michael A. Baker,male,False,422.0,0.0,Human,human,57899.0,0.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
O9I27fZboumean9j8Xa8uX,,STS-52 (Columbia),STS,Columbia's crew deployed the LAGEOS-II satellite for NASA & Italy and carried out a variety of experiments inside and outside of the Shuttle. Some of Star Trek creator Gene Roddenberry's ashes were carried to space on this mission.,t7VBwendlcGFZIlCtEYwDY,,,1992-10-22,,256,Charles L. Veach,male,False,412.0,0.0,Human,human,26178.0,0.0,['Crossed Kármán Line'],1.0,
O9I27fZboumean9j8Xa8uX,,STS-52 (Columbia),STS,Columbia's crew deployed the LAGEOS-II satellite for NASA & Italy and carried out a variety of experiments inside and outside of the Shuttle. Some of Star Trek creator Gene Roddenberry's ashes were carried to space on this mission.,NSZm43AoLYq0PEOXpgAcgz,,,1992-10-22,,221,William M. Shepherd,male,False,365.0,0.0,Human,human,229429.0,0.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident', 'First NASA astronaut to live abord the ISS']",4.0,
O9I27fZboumean9j8Xa8uX,,STS-52 (Columbia),STS,Columbia's crew deployed the LAGEOS-II satellite for NASA & Italy and carried out a variety of experiments inside and outside of the Shuttle. Some of Star Trek creator Gene Roddenberry's ashes were carried to space on this mission.,IquDVsJ9I205j7YqxRGPUQ,,,1992-10-22,,261,Tamara E. Jernigan,female,False,417.0,1.0,Human,human,90804.0,28500.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
O9I27fZboumean9j8Xa8uX,,STS-52 (Columbia),STS,Columbia's crew deployed the LAGEOS-II satellite for NASA & Italy and carried out a variety of experiments inside and outside of the Shuttle. Some of Star Trek creator Gene Roddenberry's ashes were carried to space on this mission.,IquDVsJ9I205j7YqxRCaXc,,,1992-10-22,,293,Steve MacLean,male,False,462.0,1.0,Human,human,31202.0,25860.0,"['ISS Visitor', 'Crossed Kármán Line']",2.0,Canada
O9I27fZboumean9j8Xa9l3,,STS-51 (Discovery),STS,"This mission deployed NASA's Advanced Communications Technology Satellite, deployed and retrieved an ultraviolet telescope, conducted a spacewalk to test the tools that would be used for the upcoming Hubble repair mission, and marked the first time a Space Shuttle flew with a GPS receiver. A July launch attempt ended at T-3 seconds with an on-pad abort and emergency shutdown of Discovery's engines when a failure was detected.",NSZm43AoLYq0PEOXpg9Y8U,,,1993-09-12,,243,Frank L. Culbertson Jr.,male,False,398.0,1.0,Human,human,206810.0,18300.0,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,
O9I27fZboumean9j8Xa9l3,,STS-51 (Discovery),STS,"This mission deployed NASA's Advanced Communications Technology Satellite, deployed and retrieved an ultraviolet telescope, conducted a spacewalk to test the tools that would be used for the upcoming Hubble repair mission, and marked the first time a Space Shuttle flew with a GPS receiver. A July launch attempt ended at T-3 seconds with an on-pad abort and emergency shutdown of Discovery's engines when a failure was detected.",NSZm43AoLYq0PEOXpgAcIU,,,1993-09-12,,273,William F. Readdy,male,False,432.0,0.0,Human,human,40364.0,0.0,['Crossed Kármán Line'],1.0,
